client_name,supplier_name,proposal_status,award_status,create_date,project_id,project_name,servicestandard,project_location,project_status,seniority_standard,seniority_level,rate,currency,analysis_days,concept_days,implementation_days,audit_days,total_days,rate_total,proposal_total,supp_perc,supp_total,man_days
AXA Konzern AG,Q_PERIOR Germany,1,on hold,2022-08-08,6073,"Vision Document ""Vertriebspartner Portal""",Digital Strategy,Germany,on hold,Consultant,2,500.0,EUR,18.0,18.0,0.0,0.0,36.0,18000.0,98500.0,,,104.0
AXA Konzern AG,Q_PERIOR Germany,1,on hold,2022-08-08,6073,"Vision Document ""Vertriebspartner Portal""",Digital Strategy,Germany,on hold,Consultant,2,500.0,EUR,5.0,5.0,0.0,0.0,10.0,5000.0,98500.0,,,104.0
ABB Asea Brown Boveri Ltd,a-connect,1,lost,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Manager,4,2100.0,EUR,0.0,110.0,0.0,0.0,110.0,231000.0,462000.0,,,220.0
ABB Asea Brown Boveri Ltd,a-connect,1,lost,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Manager,4,2100.0,EUR,0.0,110.0,0.0,0.0,110.0,231000.0,462000.0,,,220.0
Swisscard AECS GmbH,EY,1,awarded,2022-04-27,6018,Card Processing - Preparation for Outsourcing Contract Renegotiation,Supply Chain Management & Procurement,Switzerland,completed,Partner,6,5300.0,CHF,2.0,2.0,0.0,0.0,4.0,21200.0,203200.0,,,72.0
Swisscard AECS GmbH,EY,1,awarded,2022-04-27,6018,Card Processing - Preparation for Outsourcing Contract Renegotiation,Supply Chain Management & Procurement,Switzerland,completed,Partner,6,5300.0,CHF,2.0,2.0,0.0,0.0,4.0,21200.0,203200.0,,,72.0
Swisscard AECS GmbH,EY,1,awarded,2022-04-27,6018,Card Processing - Preparation for Outsourcing Contract Renegotiation,Supply Chain Management & Procurement,Switzerland,completed,Manager,4,3200.0,CHF,12.0,12.0,0.0,0.0,24.0,76800.0,203200.0,,,72.0
Swisscard AECS GmbH,EY,1,awarded,2022-04-27,6018,Card Processing - Preparation for Outsourcing Contract Renegotiation,Supply Chain Management & Procurement,Switzerland,completed,Consultant,2,2100.0,CHF,20.0,20.0,0.0,0.0,40.0,84000.0,203200.0,,,72.0
ABB Asea Brown Boveri Ltd,EY,1,awarded,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Partner,6,5639.0,EUR,0.0,5.5,0.0,0.0,5.5,31014.5,276422.5,,,193.5
ABB Asea Brown Boveri Ltd,EY,1,awarded,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Consultant,2,3736.0,EUR,0.0,10.0,0.0,0.0,10.0,37360.0,276422.5,,,193.5
ABB Asea Brown Boveri Ltd,EY,1,awarded,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Director,5,3736.0,EUR,0.0,8.0,0.0,0.0,8.0,29888.0,276422.5,,,193.5
ABB Asea Brown Boveri Ltd,EY,1,awarded,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Senior Consultant,3,1660.0,EUR,0.0,50.0,0.0,0.0,50.0,83000.0,276422.5,,,193.5
ABB Asea Brown Boveri Ltd,EY,1,awarded,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Consultant,2,793.0,EUR,0.0,120.0,0.0,0.0,120.0,95160.0,276422.5,,,193.5
ABB Asea Brown Boveri Ltd,Business Talent Group,1,lost,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Director,5,1455.0,EUR,0.0,188.0,0.0,0.0,188.0,273540.0,547080.0,,,376.0
ABB Asea Brown Boveri Ltd,Business Talent Group,1,lost,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Director,5,1455.0,EUR,0.0,188.0,0.0,0.0,188.0,273540.0,547080.0,,,376.0
ABB Asea Brown Boveri Ltd,Klaiton,1,lost,2022-09-06,6079,RfQ Global Job Architecture Project (2),Human Resources & Coaching,Global,completed,Partner,6,2500.0,EUR,0.0,120.0,0.0,0.0,120.0,300000.0,300000.0,,,120.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-05-30,6030,Zielarchitektur der Vertriebslandschaft,Sales & Customer Relationship Management,Germany,completed,Partner,6,6590.0,EUR,35.0,35.0,0.0,0.0,70.0,461300.0,1297940.0,,,326.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-05-30,6030,Zielarchitektur der Vertriebslandschaft,Sales & Customer Relationship Management,Germany,completed,Consultant,2,2540.0,EUR,62.0,62.0,0.0,0.0,124.0,314960.0,1297940.0,,,326.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-05-30,6030,Zielarchitektur der Vertriebslandschaft,Sales & Customer Relationship Management,Germany,completed,Manager,4,3570.0,EUR,19.0,19.0,0.0,0.0,38.0,135660.0,1297940.0,,,326.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-05-30,6030,Zielarchitektur der Vertriebslandschaft,Sales & Customer Relationship Management,Germany,completed,Manager,4,4480.0,EUR,32.0,32.0,0.0,0.0,64.0,286720.0,1297940.0,,,326.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-05-30,6030,Zielarchitektur der Vertriebslandschaft,Sales & Customer Relationship Management,Germany,completed,Senior Consultant,3,3310.0,EUR,15.0,15.0,0.0,0.0,30.0,99300.0,1297940.0,,,326.0
ABB Asea Brown Boveri Ltd,KINECT,0,submitted,2022-09-08,6081,Energy risk portfolio management,Supply Chain Management & Procurement,Global,completed,Senior Consultant,3,401.0,EUR,0.0,0.0,12.0,0.0,12.0,4812.0,158976.0,5.0,7948.8,156.0
AXA Konzern AG,Q_PERIOR Germany,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Manager,4,5000.0,EUR,1.0,0.0,0.0,0.0,1.0,5000.0,5000.0,,,1.0
AXA Konzern AG,Capgemini,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Manager,4,1627.0,EUR,5.0,15.0,0.0,0.0,20.0,32540.0,98864.0,0.0,0.0,72.0
AXA Konzern AG,Capgemini,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Consultant,2,1170.0,EUR,10.0,30.0,0.0,0.0,40.0,46800.0,98864.0,0.0,0.0,72.0
AXA Konzern AG,Capgemini,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Manager,4,1627.0,EUR,3.0,7.0,0.0,0.0,10.0,16270.0,98864.0,0.0,0.0,72.0
AXA Konzern AG,Capgemini,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Manager,4,1627.0,EUR,0.0,2.0,0.0,0.0,2.0,3254.0,98864.0,0.0,0.0,72.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Partner,6,6590.0,EUR,0.0,14.0,0.0,0.0,14.0,92260.0,274340.0,,,61.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Director,5,5540.0,EUR,0.0,17.0,0.0,0.0,17.0,94180.0,274340.0,,,61.0
AXA Konzern AG,Oliver Wyman,1,awarded,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Consultant,2,2930.0,EUR,0.0,30.0,0.0,0.0,30.0,87900.0,274340.0,,,61.0
AXA Konzern AG,Ritzenhoefer & Company,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Consultant,2,1800.0,EUR,32.0,32.0,0.0,0.0,64.0,115200.0,304000.0,,,144.0
AXA Konzern AG,Ritzenhoefer & Company,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Manager,4,2200.0,EUR,32.0,32.0,0.0,0.0,64.0,140800.0,304000.0,,,144.0
AXA Konzern AG,Ritzenhoefer & Company,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Director,5,3000.0,EUR,4.0,4.0,0.0,0.0,8.0,24000.0,304000.0,,,144.0
AXA Konzern AG,Ritzenhoefer & Company,1,lost,2022-09-26,6082,Vorstudie IT-Landschaft Individualgeschäft in der Industrie- und Firmenversicherung,Digital Strategy,Germany,completed,Director,5,3000.0,EUR,4.0,4.0,0.0,0.0,8.0,24000.0,304000.0,,,144.0
AXA Konzern AG,Deloitte Deutschland,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Director,5,2750.0,EUR,4.0,8.0,0.0,0.0,12.0,33000.0,292693.0,,,187.0
AXA Konzern AG,Deloitte Deutschland,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Manager,4,1950.0,EUR,1.0,2.0,0.0,0.0,3.0,5850.0,292693.0,,,187.0
AXA Konzern AG,Deloitte Deutschland,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Manager,4,1950.0,EUR,20.0,30.0,0.0,0.0,50.0,97500.0,292693.0,,,187.0
AXA Konzern AG,Deloitte Deutschland,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Consultant,2,1148.0,EUR,25.0,36.0,0.0,0.0,61.0,70028.0,292693.0,,,187.0
AXA Konzern AG,Deloitte Deutschland,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Senior Consultant,3,1415.0,EUR,25.0,36.0,0.0,0.0,61.0,86315.0,292693.0,,,187.0
AXA Konzern AG,Horváth & Partners,1,awarded,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Director,5,2550.0,EUR,8.0,5.0,0.0,0.0,13.0,33150.0,122400.0,,,48.0
AXA Konzern AG,Horváth & Partners,1,awarded,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Senior Consultant,3,2550.0,EUR,30.0,5.0,0.0,0.0,35.0,89250.0,122400.0,,,48.0
AXA Konzern AG,Q_PERIOR Germany,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Consultant,2,700.0,EUR,0.0,31.0,0.0,0.0,31.0,21700.0,124750.0,0.0,0.0,112.0
AXA Konzern AG,Q_PERIOR Germany,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Manager,4,1350.0,EUR,0.0,36.0,0.0,0.0,36.0,48600.0,124750.0,0.0,0.0,112.0
AXA Konzern AG,Q_PERIOR Germany,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Senior Consultant,3,1150.0,EUR,0.0,36.0,0.0,0.0,36.0,41400.0,124750.0,0.0,0.0,112.0
AXA Konzern AG,Q_PERIOR Germany,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Director,5,1450.0,EUR,0.0,9.0,0.0,0.0,9.0,13050.0,124750.0,0.0,0.0,112.0
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Partner,6,5405.0,USD,1.7,0.0,1.0,0.0,2.7,14593.500000000002,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Director,5,4116.0,USD,4.4,0.0,3.3,0.0,7.7,31693.2,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Manager,4,3018.0,USD,22.2,0.0,4.4,0.0,26.6,80278.8,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Senior Consultant,3,2368.0,USD,28.5,0.0,8.8,0.0,37.3,88326.4,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Consultant,2,1693.0,USD,32.0,0.0,6.8,0.0,38.8,65688.4,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Director,5,4303.0,USD,2.9,0.0,2.2,0.0,5.1,21945.3,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Manager,4,3155.0,USD,14.7,0.0,2.8,0.0,17.5,55212.5,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Partner,6,5651.0,USD,1.2,0.0,0.6,0.0,1.8,10171.800000000001,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Partner,6,4925.0,USD,1.0,1.0,3.3,0.0,5.3,26102.5,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Senior Consultant,3,2476.0,USD,18.8,0.0,5.7,0.0,24.5,60662.0,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Director,5,3750.0,USD,2.5,2.5,9.0,0.0,14.0,52500.0,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Consultant,2,1770.0,USD,20.7,0.0,4.4,0.0,25.1,44427.0,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Manager,4,2750.0,USD,10.2,4.5,26.0,0.0,40.7,111925.00000000001,1128255.2,,,450.4
ABB Asea Brown Boveri Ltd,pwc,1,awarded,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Senior Consultant,3,2158.0,USD,30.0,6.8,76.8,0.0,113.6,245148.8,1128255.2,,,450.4
AXA Konzern AG,Consileon,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Consultant,2,1400.0,EUR,8.0,4.86,0.0,0.0,12.86,18004.0,100004.0,,,52.86
AXA Konzern AG,Consileon,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Director,5,2400.0,EUR,12.0,8.0,0.0,0.0,20.0,48000.0,100004.0,,,52.86
AXA Konzern AG,Consileon,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Senior Consultant,3,1600.0,EUR,7.0,3.0,0.0,0.0,10.0,16000.0,100004.0,,,52.86
AXA Konzern AG,Consileon,1,lost,2022-09-29,6084,Überprüfung und Weiterentwicklung der Vertriebsvergütung (angestellter und selbständiger Außendienst) im Exklusivvertrieb,Strategy,Germany,completed,Manager,4,1800.0,EUR,3.0,7.0,0.0,0.0,10.0,18000.0,100004.0,,,52.86
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,5312.0,USD,0.0,0.0,22.0,0.0,22.0,116864.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,4520.0,USD,0.0,0.0,70.0,0.0,70.0,316400.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,1656.0,USD,0.0,0.0,30.0,0.0,30.0,49680.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Consultant,2,1400.0,USD,0.0,0.0,20.0,0.0,20.0,28000.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,4679.16,USD,0.0,0.0,36.0,0.0,36.0,168449.76,960000.54,0.0,0.0,235.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Manager,4,4320.42,USD,0.0,0.0,109.0,0.0,109.0,470925.78,960000.54,0.0,0.0,235.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,3562.5,USD,0.0,0.0,90.0,0.0,90.0,320625.0,960000.54,0.0,0.0,235.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,4679.16,USD,0.0,0.0,36.0,0.0,36.0,168449.76,639375.54,0.0,0.0,145.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Manager,4,4320.42,USD,0.0,0.0,109.0,0.0,109.0,470925.78,639375.54,0.0,0.0,145.0
ABB Asea Brown Boveri Ltd,EY,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,5328.0,USD,0.0,0.0,63.0,0.0,63.0,335664.0,557004.0,,,131.25
ABB Asea Brown Boveri Ltd,EY,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,3128.0,USD,0.0,0.0,63.0,0.0,63.0,197064.0,557004.0,,,131.25
ABB Asea Brown Boveri Ltd,EY,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,4624.0,USD,0.0,0.0,5.25,0.0,5.25,24276.0,557004.0,,,131.25
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,3696.0,USD,0.0,0.0,22.0,0.0,22.0,81312.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,7864.0,USD,0.0,0.0,22.0,0.0,22.0,173008.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Manager,4,4280.0,USD,0.0,0.0,55.0,0.0,55.0,235400.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,3824.0,USD,0.0,0.0,5.5,0.0,5.5,21032.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,5624.0,USD,0.0,0.0,5.5,0.0,5.5,30932.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,EY,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,5016.0,USD,0.0,0.0,63.0,0.0,63.0,316008.0,527436.0,,,131.25
ABB Asea Brown Boveri Ltd,EY,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,2960.0,USD,0.0,0.0,63.0,0.0,63.0,186480.0,527436.0,,,131.25
ABB Asea Brown Boveri Ltd,EY,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,4752.0,USD,0.0,0.0,5.25,0.0,5.25,24948.0,527436.0,,,131.25
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,4520.0,USD,0.0,0.0,70.0,0.0,70.0,316400.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,1656.0,USD,0.0,0.0,30.0,0.0,30.0,49680.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Consultant,2,1400.0,USD,0.0,0.0,20.0,0.0,20.0,28000.0,394080.0,,,120.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,5312.0,USD,0.0,0.0,22.0,0.0,22.0,116864.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,3696.0,USD,0.0,0.0,22.0,0.0,22.0,81312.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,7864.0,USD,0.0,0.0,22.0,0.0,22.0,173008.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Manager,4,4280.0,USD,0.0,0.0,55.0,0.0,55.0,235400.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,3824.0,USD,0.0,0.0,5.5,0.0,5.5,21032.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Willis Towers Watson,1,awarded,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,5624.0,USD,0.0,0.0,5.5,0.0,5.5,30932.0,658548.0,,,132.0
ABB Asea Brown Boveri Ltd,Deloitte,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Partner,6,4815.0,USD,0.0,0.0,18.0,0.0,18.0,86670.0,622044.0,0.0,0.0,148.0
ABB Asea Brown Boveri Ltd,Deloitte,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,4239.0,USD,0.0,0.0,21.0,0.0,21.0,89019.0,622044.0,0.0,0.0,148.0
AXA Konzern AG,areto,1,submitted,2022-09-29,6085,RfP - Migration CRM-SAS IDV,Data Analytics & Big Data,Germany,cancelled,Senior Consultant,3,1500.0,EUR,25.0,25.0,94.0,0.0,144.0,216000.0,676800.0,,,432.0
AXA Konzern AG,areto,1,submitted,2022-09-29,6085,RfP - Migration CRM-SAS IDV,Data Analytics & Big Data,Germany,cancelled,Senior Consultant,3,1500.0,EUR,25.0,25.0,94.0,0.0,144.0,216000.0,676800.0,,,432.0
AXA Konzern AG,areto,1,submitted,2022-09-29,6085,RfP - Migration CRM-SAS IDV,Data Analytics & Big Data,Germany,cancelled,Manager,4,1700.0,EUR,25.0,25.0,94.0,0.0,144.0,244800.0,676800.0,,,432.0
ABB Asea Brown Boveri Ltd,Mercer,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Director,5,4520.0,USD,0.0,0.0,70.0,0.0,70.0,316400.0,385710.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Senior Consultant,3,1377.0,USD,0.0,0.0,30.0,0.0,30.0,41310.0,385710.0,,,120.0
ABB Asea Brown Boveri Ltd,Mercer,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Consultant,2,1400.0,USD,0.0,0.0,20.0,0.0,20.0,28000.0,385710.0,,,120.0
ABB Asea Brown Boveri Ltd,Deloitte,1,lost,2022-10-11,6086,RfP_Mustang_HR,Human Resources & Coaching,Global,completed,Manager,4,4095.0,USD,0.0,0.0,109.0,0.0,109.0,446355.0,622044.0,0.0,0.0,148.0
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Partner,6,8474.0,USD,1.5,0.0,0.0,0.0,1.5,12711.0,322861.0,0.0,0.0,98.5
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Director,5,7550.0,USD,5.0,0.0,0.0,0.0,5.0,37750.0,322861.0,0.0,0.0,98.5
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Director,5,3920.0,USD,5.0,0.0,0.0,0.0,5.0,19600.0,322861.0,0.0,0.0,98.5
ABB Asea Brown Boveri Ltd,Mercer,0,submitted,2022-04-27,6016,Global Gender Pay Equity Assessment 2,Human Resources & Coaching,Switzerland,completed,Manager,4,2600.0,USD,10.0,0.0,0.0,0.0,10.0,26000.0,322861.0,0.0,0.0,98.5
